id,level,surface,reading_kana,furigana,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,frequency,reading_chapter,deprecated_reason,superseded_by
w_0638a2da01f40b98,N3,熱中,ねっちゅう,ねっちゅう,열중,noun,A,"山登りは,人を熱中させる魔力がある.",등산은 사람을 열중케 하는 마력이 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.030,17,,
w_85e93af730e6e4e6,N3,科目,かもく,かもく,과목,noun,A,この科目は必修だから必ず履修しなければならない.,이 과목은 필수이므로 꼭 이수해야만 한다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.020,18,,
w_bfb66de43d6df143,N3,支払う,しはらう,しはらう,지불하다;치르다,verb,B,料金を仮想通貨で支払らう,요금을 가상 통화로 지불하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""仕払う""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.020,18,,
w_4af0c2f10c04a32a,N3,格安,かくやす,かくやす,품질에 비해서 값이 쌈,adjective,A,格安の出物,(품질에 비해) 값이 싼 매물.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.000,18,,
w_f3b245a5fa5717b0,N3,昨夜,さくや,さくや,작야;어젯밤;간밤,noun,A,昨夜は一睡もしなかった.,어젯밤은 한잠도 안 잤다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.000,18,,
w_de9503f6e657850e,N3,死後,しご,しご,사후;죽은 뒤,noun,A,この葬儀には亡くなった人の魂を死後の世界に奉送する儀式がある。,이 장례 절차 중에는 죽은 사람의 영혼을 사후 세계로 봉송하는 의식이 있다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.000,18,,
w_6b83769aa2331e1c,N3,パーセント,パーセント,パーセント,퍼센트;백분율,noun,D,大人の運賃の10パーセントです。,성인 요금의 십 퍼센트를 내야 합니다. (공항/비행기>항공권 예약>요금 문의),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.000,18,,
w_0377fcb25325b843,N3,会合,かいごう,かいごう,회합,noun,A,父の名代で会合に出る,아버지의 대리인으로 회합에 나가다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.980,18,,
w_336c7a453b67331c,N3,気楽,きらく,きらく,"마음이 편함, 홀가분함, 매사에 무사태평함",noun,A,気楽に話しかける,스스럼없이 말을 꺼내다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.980,18,,
w_acceac562af169c6,N3,乗車券,じょうしゃけん,じょうしゃけん,승차권,noun,A,私は乗車券を列車の改札機に入れて通った。,나는 승차권을 열차 개찰구에 넣고 통과했다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.980,18,,
w_3d696e97d5f71d65,N3,頼み,たのみ,たのみ,"부탁;청, 의지;믿음",noun,B,おくめんもなくまた頼みに来る.,뻔뻔스럽게 또 부탁하러 온다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.980,18,,
w_a60660cfd2ee094a,N3,国語,こくご,こくご,국어,noun,A,外来語の氾濫で国語が汚染される,외래어의 범람으로 국어가 오염되다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.960,19,,
w_a28d57020f8d50d5,N3,ほっと,ほっと,ほっと,한숨 쉬는 모양;후유,verb,C,ほっと一息つく,후유 하고 한숨 쉬다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.960,19,,
w_345c57114d03fb8a,N3,オペラ,オペラ,オペラ,오페라;가극,noun,D,先週、オペラの椿姫を見てきた,지난주 오페라 춘희를 보고 왔다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.930,19,,
w_5b38f7cc76271b6d,N3,デザート,デザート,デザート,디저트;식후의 다과,noun,D,ジスはダイエットすると言っていたのに、ご飯も半分だけ食べて食後にデザートも食べなかった。,지수는 살을 뺀다고 하더니 밥도 반 공기만 먹고 식후에 디저트도 먹지 않았다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.930,19,,
w_6db7537a51983d45,N3,学問,がくもん,がくもん,학문,noun,A,学問と常識は別物だ.,학문과 상식은 별개의 것이다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.920,19,,
w_92cd7422677f07f7,N3,あっという間に,あっというまに,あっというまに,눈 깜짝할 사이에,adverb,B,ロ:そうだね。あっという間に人がいなくなるなんて。驚くべき手品だ。,나: 그러게. 눈 깜짝할 사이에 사람이 사라지다니. 놀라운 마술이다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.910,19,,
w_7089a2ca742d7dff,N3,商人,しょうにん,しょうにん,상인;장사꾼,noun,A,商人の生命は信用にある.,상인의 생명은 신용에 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.910,19,,
w_bc726cbb6e46691b,N3,アナウンス,アナウンス,アナウンス,아나운스;방송함,noun,D,ロ：アナウンスで名前を呼びましたら入ってきてください。,나: 방송으로 호명을 하면 들어오시면 됩니다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.910,19,,
w_0f9314b5a0db563c,N3,去る,さる,さる,"떠나다, 때가 지나가다;경과하다, 멀리하다;제거하다",verb,B,家族を連れて村を去る.,식솔들을 데리고 마을을 떠나다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.900,19,,
w_d0683c1373c27189,N3,抱く,だく,だく,"안다, 전하여, 마음속에 품다, 이성과 동침하다",verb,B,(鶏が)卵を抱く.,닭이 알을 품다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.900,19,,
w_aa663c1128a62d22,N3,真っ赤,まっか,まっか,"새빨감, 진한 빨강, 완전함;전연",noun,B,真っ赤な嘘に騙される,새빨간 거짓말에 속아 넘어가다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.890,20,,
w_bd960bb319ab4a2a,N3,欠,あくび,あくび,하품,noun,A,(集いに)五名が欠する,(모임에) 다섯 명이 빠지다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""欠伸""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.880,20,,
w_74a03ffaa0764779,N3,パスポート,パスポート,パスポート,패스포트;여권,noun,D,引き出しを整理した。 そうしたら、昔のパスポートが出てきた,서랍을 정리했다. 그랬더니 옛날 여권이 나왔다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.880,20,,
w_3adf371ace681d98,N3,知らせ,しらせ,しらせ,"알림;통지, 전조;조짐",noun,B,死去の知らせに愕然とする.,사망 통지에 악연히 놀라다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.870,20,,
w_a15f5b004f81041c,N3,一方通行,いっぽうつうこう,いっぽうつうこう,일방통행,noun,A,意思伝達が一方通行にだけ行われる.,의사 전달이 일방통행으로만 이루어진다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.860,20,,
w_b242f196895e1c82,N3,高まる,たかまる,たかまる,높아지다,verb,B,平和への望みが高まる.,평화를 바라는 열도가 높아지다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.860,20,,
w_079dc6ecaa76219a,N3,拝見,はいけん,はいけん,배견;삼가 봄,noun,A,貴簡つつしんで拝見しました,귀한은 삼가 배견하였습니다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.860,20,,
w_fb74b253e1c3abf5,N3,インク,インク,インク,→インキ,noun,D,黒または青色のインクで書いてください.,검정 혹은 청색 잉크로 써 주십시오,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.850,20,,
w_1e011eae0fde99bc,N3,載せる,のせる,のせる,"위에 놓다;얹다, 싣다, 게재하다;올리다",verb,B,紙の上に文鎮を載せる.,종이 위에 문진을 올려놓다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.830,21,,
w_16bc27b031413df0,N3,じっと,じっと,じっと,"꼼짝 않고, 가만히;꾹",adverb,C,マス一匹がびくともしないで、流れる水の中でじっと止まっていた。,송어 한 마리가 꼼짝도 하지 않고 흐르는 물에서 가만히 멈춰 있었다,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.820,21,,
w_eb8e0fe8ad252dbe,N3,加わる,くわわる,くわわる,"가해지다;더해지다, 참가하다;가담하다, 미치다",verb,B,夜るに入って寒さが加わる,밤이 되어 추위가 더해지다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.810,21,,
w_4e8d13242ef23139,N3,次男,じなん,じなん,차남;이남;→ちょうなん·さんなん,noun,A,次男を別家に住ませる.,차남을 별가에서 살게 하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.800,21,,
w_fd22d60449406f5e,N3,真夜中,まよなか,まよなか,한밤중;심야,noun,A,真夜中に切り裂くような悲鳴が聞こえてきた.,한밤중에 날카로운 비명 소리가 들려왔다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.800,21,,
w_2e554527c376687e,N3,値下げ,ねさげ,ねさげ,가격 인하,noun,B,値下げ交渉を受ける,가격 인하 교섭을 받다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.790,21,,
w_33f458c8522b4b2a,N3,改札口,かいさつぐち,かいさつぐち,개찰구,noun,A,彼は列車を逃さないため、急いで改札口までかき分けていった。,그는 기차를 놓치지 않기 위해 분주하게 개찰구까지 헤어 나갔다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.780,21,,
w_fc012acbaccee97e,N3,診察,しんさつ,しんさつ,진찰,noun,A,診察を受けにきました。,진찰 받으러 왔어요. (병원/약국>예약/진찰>접수),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.780,21,,
w_cf2a4cf526e52539,N3,退学,たいがく,たいがく,퇴학,noun,A,退学[放校]処分を受ける,퇴학 처분을 받다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.780,21,,
w_1632528f965aa8ca,N3,負んぶ,おんぶ,おんぶ,"어부바;업음, 남에게 의지함;특히 비용을 부담시킴",noun,B,昼食代を負んぶする,점심값을 남에게 물리다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.770,21,,
w_1eb7d8b8374f4f94,N3,屋内,おくない,おくない,옥내;집의 안;실내,noun,A,このキャンプ場に屋内テニス場はありますか?,이 캠프 안에 실내 테니스장이 있습니까?,,NAVER 일본어사전 · 사전연구사,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.760,22,,
w_a6fc90c39ec76a29,N3,発車,はっしゃ,はっしゃ,발차,noun,A,発車すれすれに飛び乗る.,발차하려는 차에 간신히 뛰어오르다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.750,22,,
w_f803c2590c1f9226,N3,終える,おえる,おえる,마치다;종결짓다,verb,B,生物の全課を終える,생물의 전 과목을 마치다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.740,22,,
w_063930ee04c299ec,N3,反する,はんする,はんする,"어그러지다;반하다, 위반되다;어긋나다, 배반하다;거스르다",verb,B,理念に反する行為を罰する,이념에 반하는 행위를 벌하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.740,22,,
w_a54f4e27644053dd,N3,梅雨,ばいう,ばいう,장마,noun,A,梅雨で湿っぽい日が続いた.,장마로 축축한 날이 계속되었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.740,22,,
w_8ad7ee0207cdd841,N3,値上げ,ねあげ,ねあげ,값을 올림;가격 인상,noun,B,値上げ案を否とする,가격 인상안을 찬성하지 않다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.730,22,,
w_9c0ee208eb69c126,N3,正午,しょうご,しょうご,정오;한낮,noun,A,正午に幕開きした.,정오에 개막했다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.720,22,,
w_44fb13841425f309,N3,農民,のうみん,のうみん,농민,noun,A,農民から地代を収奪する.,농민으로부터 지대를 수탈하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.720,22,,
w_e97f640cc6f0be72,N3,バス停,バスてい,バスてい,버스 정류장,noun,A,私はバスで眠ってしまっても降りなければならないバス停の前々のバス停か前のバス停で目が覚める。,나는 버스에서 잠이 들어도 내려야 할 정류장의 전전 정류장이나 전 정류장에서 눈이 떠진다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.720,22,,
w_f8360fc94c2aa4c7,N3,震える,ふるえる,ふるえる,"흔들리다;진동하다, 두려움·추위·긴장·병 등으로 떨리다",verb,B,手が震えるのを見てください。,손 떨리는 것 좀 봐요. (감정/의견 표현>긴장/두려움),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.710,22,,
w_1008cfaff3782782,N3,可愛らしい,かわいらしい,かわいらしい,귀엽다;사랑스럽다;작고 예쁘장스럽다,adjective,B,とんだ可愛らしい,대단히 사랑스럽다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.700,22,,
w_eb465933500327f3,N3,数える,かぞえる,かぞえる,"세다;셈하다, 열거하다, 치다",verb,B,百から一まであべこべに数える.,100에서 1까지 거꾸로 세다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""算える""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.690,23,,
w_897354651262a70a,N3,乗せる,のせる,のせる,"운반하는 도구 위에 두다, 태우다, 싣다;실리다",verb,B,荷物を膝に乗せる,짐을 무릎 위에 올려놓다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.690,23,,
w_edb63dc93f747a3a,N3,路面,ろめん,ろめん,노면;도로 위,noun,A,路面の氷がスパイクで傷つけられることがなくなり，ミラー・バーンといわれる，鏡のようにつるつるの路面が多く出現するようになった,노면의 얼음이 스파이크로 상하는 일이 없어 ‘거울 도로’라고 하는 거울처럼 미끄러운 노면이 많이 출현하게 되었다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.690,23,,
w_dd457a580a11531b,N3,名人,めいじん,めいじん,"명인, 그 분야에서 솜씨가 뛰어난 사람, 바둑이나 장기에서, 최고위의 칭호의 하나",noun,A,名人の芸には遊びがある,명인의 기예에는 여유가 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.670,23,,
w_1bd286204cc5a209,N3,語学,ごがく,ごがく,어학,noun,A,あの方は語学の生き字引だ.,저이는 어학의 산자전이다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.660,23,,
w_065f92ea94a4c7a7,N3,決心,けっしん,けっしん,결심,noun,A,なかなか決心がつかない.,좀처럼 결심이 안 선다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.650,23,,
w_23bedc6d7e06a52a,N3,年月,ねんげつ,ねんげつ,연월;세월,noun,A,長い年月を経る,오랜 세월이 지나다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.630,23,,
w_52ccfc6e9f30e042,N3,インスタント,インスタント,インスタント,인스턴트;즉석,noun,D,この会社のインスタントラーメンは、麺を即席でこしらえたようにコシのある麺が特徴だ。,이 회사의 인스턴트 라면은 면을 즉석에서 빚은 것처럼 탱탱한 면발이 특징이다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.630,23,,
w_274b5f1e61b3ee7e,N3,海苔,のり,のり,"수중의 암석에 붙어서 이끼 모양을 이룬 해초의 총칭;특히, あさくさのり, →ほしのり",noun,A,僕は毎食、味付け海苔を食べている,나는 매끼 조미김을 먹고 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.620,23,,
w_ad6f9dff272c5145,N3,ぎりぎり,ぎりぎり,ぎりぎり,"‘切り’를 두 개 겹친 힘줌말, 빠듯빠듯함;빠듯함, 강하게 힘을 넣는 모양;특히 바싹 감는 모양;바싹;꼭꼭;부드득",noun,C,車をぎりぎり隅に寄せる.,차를 바싹 구석으로 대다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.610,23,,
w_b81fe45450ba536b,N3,ソファー,ソファー,ソファー,소파;긴의자;→ベンチ,noun,D,ソファーに深深と座り，一人でウイスキーのグラスを傾けていた,소파에 깊숙이 앉아 혼자서 위스키 잔을 기울이고 있었다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.590,24,,
w_e3298fa913836f90,N3,見送り,みおくり,みおくり,"송별;배웅, 보기만 하고 그냥 보냄, 보류;미룸",noun,B,今回は見送りとする,이번에는 보류하기로 한다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.570,24,,
w_17798d8879a69967,N3,向く,むく,むく,"향하다, 돌리다;보다, →むける",verb,B,随筆とは気が向くままに書くものだ.,수필이란 마음이 가는 대로 쓰는 글이다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.560,24,,
w_d43586a42ab501c0,N3,従兄弟,いとこ,いとこ,"사촌;종형제, 어딘지 닮은 데가 있는 것",noun,A,従兄弟の兄は満期で軍から除隊した。,사촌 형은 만기로 군에서 제대하였다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,"[""従姉妹""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.550,24,,
w_3560a3f58ab3e02f,N3,思いつく,おもいつく,おもいつく,"문득 생각이 떠오르다, →おもいだす",verb,B,急に思いつく,갑자기 생각이 떠오르다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""思い付く""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.550,24,,
w_e4f2d01897bef251,N3,学費,がくひ,がくひ,학비,noun,A,合格しても学費が続かない,합격해도 학비를 댈 수 없다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.550,24,,
w_3c28024a9d9eb6f8,N3,ぐっすり,ぐっすり,ぐっすり,푹,adverb,C,不安でぐっすり眠れない,불안해서 잠을 푹 잘 수 없다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.540,24,,
w_8a317ca83abc92a2,N3,中級,ちゅうきゅう,ちゅうきゅう,중급,noun,A,初級クラスで基礎をしっかり固めたおかげで、中級クラスの授業は思ったより楽だった。,초급반에서 기초를 잘 닦은 덕분에 중급반 수업은 생각보다 수월했다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,3.540,24,,
